taxifromsiam.tripid,taxifromsiam.distance,taxifromsiam.originlat,taxifromsiam.originlon,taxifromsiam.deslat,taxifromsiam.deslon,taxifromsiam.origingrid,taxifromsiam.desgrid,taxifromsiam.totaltriptime,taxifromsiam.totaltriptimetopickup,taxifromsiam.avgspeed,taxifromsiam.trafficdelay,taxifromsiam.trafficdelaytopickup,taxifromsiam.waittime,taxifromsiam.costnew
63308,0.08,13.73458,100.54842,13.73525,100.54853,1324,1324,0,0,15,0,0,0,0
63309,11.95,13.73528,100.54855,13.73398,100.5825,1324,1390,82,0,16.54683544,30,0,0,158
63311,17.2,13.74947,100.5463,13.81217,100.54902,1262,890,37,37,37.43143813,10,14,2,152
63314,0.21,13.74555,100.54045,13.74465,100.54148,1262,1262,0,2,12.66666667,0,0,4,0
63315,3.82,13.7446,100.5415,13.745,100.55655,1262,1263,19,2,20.47058824,4,0,4,60
63365,0.66,13.73765,100.55765,13.74153,100.5531,1325,1325,3,87,15.8,0,15,1,36
63366,0.15,13.7419,100.55252,13.74173,100.55162,1325,1325,0,1,10,0,0,2,0
63367,2.57,13.74165,100.55155,13.7449,100.53062,1325,1261,10,1,17.60655738,3,0,2,51
63368,3.44,13.74458,100.5305,13.73962,100.51105,1261,1321,10,0,26.59770115,1,0,1,51
63397,0.07,13.73507,100.5451,13.735,100.54555,1324,1324,0,1,8.4,0,1,1,0
63398,3.63,13.7352,100.54582,13.73587,100.52908,1324,1322,10,1,39.66101695,0,1,1,50
63442,14.28,13.75078,100.52173,13.7421,100.55313,1260,1325,86,19,22.51851852,20,10,1,153
63443,0.06,13.74193,100.55342,13.74168,100.55387,1325,1325,0,0,19.33333333,0,0,1,0
63444,4.74,13.74157,100.5541,13.7663,100.56403,1325,1140,50,0,12.79802956,17,0,1,91
63486,2.07,13.74572,100.53208,13.74603,100.51613,1261,1259,0,7,24.23076923,0,0,2,0
63518,0,13.74585,100.53327,13.74585,100.53327,1261,1261,0,0,20,0,0,1,0
63519,4.69,13.74617,100.53382,13.7443,100.55668,1261,1263,32,0,18.56944444,3,0,1,62
63528,11.47,13.7475,100.5408,13.67422,100.53497,1262,1757,27,0,33.65789474,1,0,0,97
63530,15.83,13.74453,100.53962,13.7304,100.63217,1261,1395,53,45,31.43125,22,4,0,167
63545,2.91,13.74912,100.52048,13.75097,100.53817,1260,1261,0,14,23.92207792,0,10,8,0
63546,18.09,13.75097,100.53835,13.78362,100.57397,1261,1079,58,14,31.16449086,24,10,8,186
63550,2.48,13.74947,100.54412,13.76563,100.5381,1262,1137,22,29,18.68235294,7,8,21,58
63555,0.56,13.74798,100.52392,13.74668,100.52852,1260,1260,0,19,9.703703704,0,10,21,0
63556,2.96,13.74662,100.52862,13.7505,100.54108,1260,1262,18,19,13.953125,10,10,21,67
63557,2.44,13.75068,100.5411,13.76792,100.53987,1262,1137,0,22,14.75510204,0,16,5,0
63573,0.05,13.74493,100.52457,13.74537,100.52463,1260,1260,0,0,37,0,0,0,0
63574,2.62,13.74585,100.52472,13.74285,100.5072,1260,1320,16,0,17.4893617,8,0,0,61
63578,17.91,13.7419,100.55335,13.77163,100.6352,1325,1147,83,13,21.75157895,28,8,10,193
63587,0,13.74452,100.53032,13.74452,100.53032,1261,1261,0,0,6,0,0,0,0
63588,3.87,13.74445,100.53032,13.72178,100.54637,1261,1448,11,0,28.13953488,2,0,0,56
63592,9.51,13.74848,100.53085,13.7748,100.52478,1261,1074,91,58,21.13684211,12,18,12,107
63600,5.24,13.7408,100.5549,13.7604,100.51685,1325,1197,18,37,30.1372549,4,19,6,67
63656,3.29,13.74542,100.53515,13.74762,100.50835,1261,1258,11,10,26.36842105,1,0,2,51
63662,26.84,13.75087,100.53817,13.82495,100.67763,1261,779,68,71,28.09191759,9,27,5,220
63780,0.88,13.74468,100.53815,13.74465,100.53115,1261,1261,4,36,12,4,8,0,44
63781,2.74,13.74442,100.53108,13.73748,100.51673,1261,1321,0,14,24.46153846,0,2,7,0
63783,0.11,13.75095,100.53803,13.75055,100.5389,1261,1261,0,1,8.222222222,0,0,2,0
63784,15.73,13.75038,100.5396,13.84513,100.56598,1261,644,23,1,42.392,1,0,2,125
63794,13.83,13.74595,100.54035,13.6646,100.51772,1262,1755,17,49,55.84615385,1,10,1,112
63798,3.6,13.74605,100.54033,13.75665,100.55968,1262,1201,9,2,29.80952381,0,0,0,50
63821,0.14,13.74602,100.53308,13.74553,100.53402,1261,1261,0,0,8,0,0,1,0
63822,6.9,13.7454,100.53515,13.74207,100.50075,1261,1320,64,0,16.52719665,18,0,1,104
63922,10.41,13.74553,100.54038,13.75988,100.61977,1262,1207,18,43,40.2183908,4,8,0,96
63972,5.55,13.7454,100.53452,13.74385,100.49462,1261,1319,27,1,21.37106918,3,0,1,67
63979,2.34,13.7434,100.54668,13.75137,100.53133,1324,1261,0,16,16.45333333,0,1,17,0
63980,1.1,13.75185,100.53113,13.75715,100.53752,1261,1199,5,16,22.5,1,1,17,39
63993,2.95,13.7399,100.54713,13.74933,100.56098,1324,1264,0,16,18.02,0,5,0,0
64032,16.53,13.7453,100.5243,13.76303,100.64822,1260,1210,0,34,39.79577465,0,3,1,0
64042,1.14,13.74598,100.53235,13.75485,100.53255,1261,1199,6,43,27.76923077,1,1,8,39
64090,2.02,13.75395,100.52957,13.74747,100.54443,1260,1262,4,32,39.08571429,1,12,1,44
64091,1.35,13.74728,100.54443,13.74557,100.53512,1262,1261,0,3,22.88888889,0,1,3,0
64092,6.73,13.74562,100.53427,13.77562,100.56493,1261,1078,25,3,22.58378378,5,1,3,78
199,0.22,13.75045,100.53982,13.75017,100.54012,1261,1262,0,7,7.714285714,0,6,0,0
200,7.48,13.7502,100.53997,13.79515,100.52647,1261,950,35,7,25.34343434,5,6,0,82
248,2.69,13.74428,100.52322,13.73038,100.53282,1260,1385,13,23,24.26315789,0,4,3,45
315,17.67,13.74603,100.53387,13.78208,100.41608,1261,1063,66,0,28.39634146,6,0,1,147
375,2.19,13.75042,100.53952,13.75597,100.52395,1261,1198,0,15,20.16438356,0,1,4,0
469,2.3,13.7466,100.52993,13.73518,100.52267,1260,1322,0,9,28.23076923,0,0,2,0
559,0.09,13.74253,100.55665,13.74177,100.55647,1325,1325,1,0,6.75,1,0,5,38
560,0.53,13.74158,100.55642,13.73817,100.55883,1325,1325,0,19,7.703703704,0,8,30,0
561,1.4,13.7377,100.55967,13.7286,100.5651,1325,1388,28,19,7.92,15,8,30,68
579,0.42,13.73617,100.54867,13.73987,100.54915,1324,1324,0,2,17.73333333,0,0,2,0
580,43.25,13.74007,100.54918,13.70985,100.62608,1324,1518,76,2,45.97364086,6,0,2,339
605,9.4,13.735,100.54852,13.77228,100.57315,1324,1141,39,4,25.73873874,5,0,0,92
632,6.28,13.74448,100.53968,13.73935,100.50507,1261,1320,38,29,17.35323383,13,3,0,91
635,0.53,13.7457,100.54028,13.74997,100.5404,1262,1262,0,14,6.476190476,0,6,15,0
636,6.18,13.75003,100.54017,13.72152,100.53743,1262,1447,17,14,32.1875,3,6,15,70
638,33.61,13.75168,100.53118,13.65588,100.60655,1261,-1,61,34,40.28468468,12,8,17,277
653,0.02,13.73887,100.54308,13.73872,100.54312,1324,1324,0,0,7,0,0,2,0
654,1.35,13.73832,100.54297,13.72952,100.54522,1324,1386,5,0,23.02439024,1,0,2,40
663,0.97,13.73852,100.5583,13.74475,100.55797,1325,1263,5,41,12.26315789,2,17,3,40
665,5.3,13.74105,100.5585,13.73805,100.58993,1325,1328,29,1,16.25945946,10,0,2,80
679,13.53,13.74408,100.54215,13.70238,100.47308,1324,1565,41,15,25.46718147,5,3,3,118
686,10.25,13.75005,100.53923,13.73263,100.57698,1261,1389,45,0,25.312,3,0,2,93
691,0.23,13.74103,100.55427,13.74218,100.55248,1325,1325,0,1,18.44444444,0,1,2,0
692,1.61,13.74223,100.55243,13.74733,100.54048,1325,1262,4,1,21.71428571,2,1,2,43
693,1.72,13.74758,100.54052,13.75443,100.52828,1262,1198,0,14,19.64285714,0,1,1,0
712,3.45,13.74553,100.53497,13.74962,100.51528,1261,1259,8,11,35.17647059,0,1,2,49
724,6.82,13.75127,100.53732,13.78963,100.55008,1261,1015,25,21,28.35526316,11,12,11,90
744,23.77,13.7512,100.5254,13.70582,100.34887,1260,1490,36,21,45.91354467,0,1,4,179
748,9.37,13.75095,100.5384,13.71175,100.50292,1261,1506,23,113,36.62857143,0,45,12,82
752,0.49,13.73432,100.54072,13.73678,100.53895,1324,1323,2,4,22.26666667,0,0,0,36
770,12.44,13.74698,100.5406,13.7793,100.47502,1262,1069,37,47,32.51792829,2,16,1,105
864,0,13.75077,100.5388,13.75077,100.5388,1261,1261,0,0,4,0,0,1,0
865,9.8,13.75078,100.53858,13.75687,100.5001,1261,1196,61,0,26.24267782,7,0,1,98
900,2.22,13.73757,100.55308,13.74503,100.5377,1325,1261,0,10,17.36507937,0,1,1,0
901,7.61,13.745,100.53757,13.73293,100.57403,1261,1389,52,10,15.71134021,11,1,1,94
947,16.13,13.74002,100.55603,13.85817,100.54215,1325,-1,34,8,34.46822742,4,4,4,133
997,7.7,13.75202,100.53108,13.76077,100.5141,1261,1197,31,0,22.82352941,3,0,0,79
1004,1.68,13.75297,100.54163,13.76458,100.5378,1262,1137,0,7,18.69090909,0,2,2,0
1016,0.58,13.74607,100.53333,13.74485,100.53068,1261,1261,0,3,17.33333333,0,0,3,0
1017,1.33,13.7446,100.53067,13.73287,100.5293,1261,1384,6,3,25.6,2,0,3,42
1072,1.87,13.74812,100.54055,13.75083,100.53125,1262,1261,0,5,26.04081633,0,1,5,0
1073,5.92,13.7511,100.53122,13.79947,100.55165,1261,953,18,5,37.02173913,1,1,5,65
1080,1.49,13.7507,100.53892,13.75163,100.5312,1261,1261,0,5,23.2,0,1,5,0
1081,5.63,13.75183,100.53117,13.74138,100.50802,1261,1320,25,5,21.41520468,7,1,5,75
1094,1.18,13.7488,100.5407,13.75295,100.53268,1262,1261,0,14,12,0,4,10,0
1095,7.58,13.75295,100.53272,13.7775,100.57803,1261,1079,41,14,24.27513228,9,4,10,90
1180,3.81,13.75065,100.53918,13.74718,100.5738,1261,1265,8,27,39.53846154,0,14,11,51
1204,16.19,13.74458,100.5392,13.67765,100.51355,1261,1693,32,31,43.21428571,1,3,0,128
1210,18.58,13.75065,100.53942,13.72095,100.42707,1261,1436,61,48,29.75561097,10,23,12,161
1219,0.09,13.7534,100.54005,13.75387,100.53942,1262,1261,0,1,5,0,1,3,0
1220,4.32,13.75393,100.53892,13.76007,100.53943,1261,1199,29,1,17.5862069,10,1,3,74
1228,4.06,13.74082,100.55487,13.73032,100.53305,1325,1385,26,16,17.56589147,9,2,3,71
1258,22.54,13.75097,100.53858,13.59497,100.59712,1261,-1,60,65,31.74610245,7,18,4,184
1269,1.62,13.74968,100.54065,13.75058,100.53128,1262,1261,0,9,17.45454545,0,4,7,0
1270,1.52,13.75065,100.53132,13.76287,100.53697,1261,1199,6,9,19.13636364,3,4,7,45
1291,1.16,13.73852,100.54207,13.73628,100.53888,1324,1323,0,5,20.48648649,0,1,26,0
1298,1.43,13.75085,100.54112,13.76292,100.54337,1262,1200,8,62,16.58181818,3,6,1,44
1322,19.02,13.74975,100.54812,13.7906,100.70282,1262,1030,37,25,37.08888889,3,14,3,150
1332,9.02,13.74957,100.54313,13.81183,100.53455,1262,889,38,38,28.8490566,5,10,6,90
1339,0.11,13.73873,100.55818,13.73808,100.55893,1325,1325,0,1,9.25,0,1,4,0
1340,5.45,13.73802,100.55928,13.73938,100.58437,1325,1328,39,1,14.27488152,13,1,4,86
1342,3.23,13.73772,100.5597,13.7407,100.55957,1325,1325,0,26,15.6031746,0,14,1,0
1343,1.04,13.74077,100.55925,13.73495,100.56365,1325,1326,5,26,23.76923077,0,14,1,36
1347,4.76,13.73782,100.55907,13.74742,100.57888,1325,1265,25,8,19.84397163,12,1,1,81
1364,0.17,13.75075,100.53877,13.75078,100.53973,1261,1261,0,3,13.75,0,3,4,0
1365,3.18,13.75068,100.5398,13.72745,100.53127,1261,1385,12,3,24.125,1,3,4,50
1369,64.36,13.74147,100.5517,13.85808,100.61143,1325,587,69,21,62.81152993,15,4,14,530
1379,134.1,13.74147,100.55495,13.721,100.54713,1325,1448,249,43,70.78121137,25,4,35,1259
1383,28.2,13.73905,100.55983,13.69348,100.75017,1325,-1,33,267,55.3875,2,68,7,216
1388,0,13.7415,100.55487,13.7415,100.55487,1325,1325,0,25,6,0,2,8,36
1389,1.65,13.74132,100.55485,13.74173,100.55372,1325,1325,0,9,13,0,0,6,0
1390,39.55,13.74155,100.55497,13.69335,100.75088,1325,-1,59,9,56.14285714,7,0,6,311
1393,0.3,13.74362,100.55328,13.74195,100.55395,1325,1325,0,3,10.13333333,0,2,28,0
1394,0.07,13.7413,100.5549,13.74073,100.55505,1325,1325,1,3,13.2,0,2,28,36
1395,1.26,13.74048,100.5553,13.73895,100.5583,1325,1325,0,6,17.5,0,0,1,0
1396,2.02,13.73883,100.5583,13.73953,100.55695,1325,1325,10,6,16.57894737,4,0,1,50
1397,24.66,13.73918,100.55742,13.74073,100.59002,1325,1329,0,113,25.92542373,0,33,0,0
1400,3.67,13.74308,100.55303,13.74665,100.54037,1325,1262,17,145,24.97674419,1,31,1,53
1401,3.68,13.74697,100.54047,13.74147,100.55362,1262,1325,0,57,25.91304348,0,18,4,0
1402,10.84,13.74083,100.55482,13.72512,100.54172,1325,1386,84,57,21.67676768,34,18,4,159
1420,2.47,13.7407,100.55947,13.73595,100.55152,1325,1325,11,155,18.41666667,4,40,0,52
1421,1.69,13.73687,100.55142,13.73965,100.55823,1325,1325,0,8,21.36363636,0,0,9,0
1422,4.55,13.739,100.55802,13.75757,100.5424,1325,1200,29,8,25.84761905,13,0,9,82
1429,0.59,13.74082,100.55295,13.74108,100.55458,1325,1325,0,2,14.66666667,0,0,3,0
1430,4.01,13.74113,100.55435,13.72458,100.53482,1325,1385,19,2,26.65957447,0,0,3,53
1433,5.57,13.74195,100.55652,13.7415,100.55428,1325,1325,0,111,9.635036496,0,37,10,0
1434,71.71,13.7413,100.55443,13.8556,100.56425,1325,582,102,111,57.12371134,11,37,10,588
1438,87.91,13.7435,100.55322,13.69415,100.74848,1325,-1,198,113,43.11877395,48,21,2,820
1457,12.38,13.75055,100.53955,13.73995,100.55635,1261,1325,0,174,14.0043956,0,22,9,0
1458,7.7,13.7398,100.55665,13.71083,100.53153,1325,1509,28,174,29.28484848,7,22,9,87
1475,4.97,13.74387,100.55713,13.71723,100.57133,1325,1451,13,49,26.17699115,5,8,30,68
1504,25.05,13.74292,100.54758,13.92072,100.60233,1324,214,28,87,66.75294118,1,28,5,190
1519,1.81,13.7414,100.55708,13.74617,100.56277,1325,1264,8,37,18.63333333,2,17,13,44
1521,3.47,13.74198,100.55333,13.72405,100.56905,1325,1450,20,102,18.13333333,4,30,4,58
1523,2.88,13.74212,100.55643,13.74547,100.5377,1325,1261,21,23,13.81132075,5,13,10,56
1524,0.09,13.74535,100.53572,13.74463,100.53582,1261,1261,0,0,22,0,0,0,0
1525,3.98,13.74452,100.53578,13.73527,100.54585,1261,1324,15,0,29.58241758,1,0,0,54
1526,0.37,13.7356,100.54615,13.73827,100.54628,1324,1324,0,2,15.2,0,1,2,0
1527,1.96,13.73852,100.54623,13.7402,100.53993,1324,1323,12,2,16.12307692,4,1,2,49
1529,7.97,13.74988,100.54232,13.72303,100.58417,1262,1452,24,3,26.39175258,2,0,2,78
1545,32.79,13.74265,100.55308,13.69352,100.7503,1325,-1,41,20,70.21090909,9,3,3,264
1569,13.99,13.74127,100.55483,13.7037,100.50407,1325,1568,62,28,27.01519757,25,9,9,161
1576,3.57,13.74142,100.55745,13.74048,100.55565,1325,1325,0,78,11.6,0,11,24,0
1577,0.3,13.74035,100.55577,13.74023,100.55775,1325,1325,1,78,11.2,0,11,24,36
1578,2.01,13.74075,100.55787,13.73965,100.55653,1325,1325,0,19,11.25925926,0,5,12,0
1579,75.54,13.73935,100.55707,13.42695,100.04117,1325,-1,83,19,66.57777778,7,5,12,614
1597,80.48,13.74073,100.5567,13.8025,100.43215,1325,-1,96,103,59.97153946,6,13,41,658
1635,14.94,13.74387,100.55385,13.71528,100.44502,1325,1438,32,23,37.70656371,9,1,3,136
1649,39.83,13.73857,100.55835,13.72248,100.78735,1325,1472,44,282,64.96153846,4,104,15,307
1653,106.14,13.74398,100.54455,13.77118,100.59617,1324,1143,152,40,59.73458904,10,2,1,935
1655,20.6,13.7403,100.55575,13.82557,100.65697,1325,777,49,37,36.66666667,7,1,8,168
1664,0.5,13.751,100.53838,13.75003,100.54282,1261,1262,0,5,17,0,3,5,0
1665,14.05,13.75002,100.54305,13.7039,100.50408,1262,1568,29,5,46.2371134,3,3,5,118
1693,6.19,13.74083,100.55878,13.73893,100.59025,1325,1329,105,187,17.91752577,48,65,12,161
1715,18.5,13.73935,100.54662,13.77963,100.64725,1324,1086,38,18,36.50445104,5,0,1,151
1723,0.04,13.74263,100.55297,13.7424,100.55305,1325,1325,0,26,7,0,7,3,36
1724,1.11,13.74207,100.55362,13.7455,100.55605,1325,1263,0,26,12.26666667,0,4,5,0
1727,32.38,13.74133,100.55518,13.69352,100.74967,1325,-1,46,154,64.03438395,9,69,0,261
1736,11.79,13.74207,100.55302,13.73857,100.55832,1325,1325,0,136,11.53333333,0,53,3,0
1737,0.64,13.7384,100.5585,13.73618,100.56278,1325,1326,2,136,12.08695652,0,53,3,36
1739,1.77,13.74417,100.5566,13.74403,100.54492,1325,1324,13,16,16.63157895,2,3,10,44
1740,5.28,13.74405,100.54462,13.74608,100.57875,1324,1265,0,28,27.51219512,0,4,2,0
1743,4.08,13.74068,100.55525,13.75177,100.53583,1325,1261,18,77,20.22764228,2,12,33,57
1744,3.74,13.75208,100.53495,13.74163,100.55407,1261,1325,0,15,21.65137615,0,5,6,0
1745,3.95,13.74285,100.55395,13.71978,100.56045,1325,1450,26,15,31.06493506,2,5,6,56
1747,29.55,13.74325,100.55318,13.75633,100.53348,1325,1199,66,28,36.55743879,14,10,4,250
1752,0.31,13.74342,100.5532,13.74202,100.55388,1325,1325,0,4,8.142857143,0,3,9,0
1753,23.31,13.74385,100.55377,13.91807,100.60083,1325,214,41,4,40.39787798,4,3,9,183
1774,0.9,13.74158,100.55393,13.745,100.55658,1325,1263,0,8,13.82857143,0,2,46,0
1808,32.87,13.74228,100.55295,13.6934,100.75025,1325,-1,36,15,66.74050633,7,4,1,261
1838,31.74,13.7399,100.55822,13.69337,100.75005,1325,-1,31,16,74.384,3,7,8,245
1849,0,13.73772,100.55923,13.73772,100.55923,1325,1325,0,0,4,0,0,10,0
1850,2.97,13.73778,100.5599,13.75175,100.55183,1325,1263,44,0,18.91304348,26,0,10,99
1852,0.07,13.74158,100.55507,13.74103,100.55498,1325,1325,1,23,10,1,5,6,38
1853,2.27,13.74085,100.55505,13.74168,100.5538,1325,1325,0,22,10.06956522,0,11,5,0
1854,2.36,13.74158,100.5539,13.74918,100.56072,1325,1264,11,22,19.79411765,1,11,5,45
1856,31.45,13.74385,100.5538,13.69348,100.7503,1325,-1,26,8,75.92070485,2,3,11,240
1860,2.18,13.74155,100.55507,13.73562,100.56703,1325,1326,7,23,24.86956522,3,6,7,48
1862,8.31,13.74252,100.55235,13.75178,100.49365,1325,1257,35,61,26.31693989,2,15,5,80
1865,1.53,13.75397,100.54003,13.75222,100.55312,1262,1263,0,4,24.10526316,0,1,23,0
1869,2.6,13.74618,100.54042,13.74325,100.55315,1262,1325,0,36,18.94736842,0,21,2,0
1870,3.39,13.74308,100.55308,13.7435,100.55323,1325,1325,90,36,13.44,10,21,2,69
1871,0.76,13.74313,100.55327,13.74135,100.55652,1325,1325,0,11,11.21212121,0,2,11,0
1872,3.26,13.74148,100.55652,13.7493,100.54103,1325,1262,44,11,12.36734694,34,2,11,116
1873,0.53,13.74975,100.54113,13.74953,100.54595,1262,1262,0,1,24.625,0,0,4,0
1874,1.08,13.74963,100.5464,13.74788,100.55408,1262,1263,16,1,21.4375,0,0,4,36
1876,28.42,13.7416,100.55483,13.86453,100.66775,1325,530,88,8,25.90921596,19,4,9,252
1889,0.17,13.74405,100.54407,13.74372,100.54542,1324,1324,0,2,6.75,0,2,5,0
1890,0,13.74372,100.54585,13.74372,100.54585,1324,1324,0,2,4,0,2,5,36
1891,3.42,13.74385,100.54713,13.74722,100.57377,1324,1265,0,19,15.83333333,0,4,1,0
1896,1.25,13.74238,100.5528,13.73933,100.5468,1325,1324,7,15,16.7804878,1,6,5,39
1897,6.45,13.74043,100.54707,13.7426,100.55305,1324,1325,0,94,15.35652174,0,16,17,0
1898,32.44,13.74237,100.55297,13.69322,100.75122,1325,-1,31,94,65.08130081,5,16,17,254
1924,2.55,13.74215,100.55313,13.74173,100.55642,1325,1325,0,27,10.59649123,0,10,13,0
1925,25.01,13.74183,100.55643,13.91773,100.60073,1325,214,33,27,61.2,5,10,13,198
1931,18.73,13.74145,100.5549,13.78882,100.69675,1325,1029,52,59,39.20615385,6,15,8,154
1949,0.06,13.74318,100.55673,13.7437,100.5568,1325,1325,0,47,6,0,19,9,36
1950,2.81,13.7442,100.55693,13.74255,100.55308,1325,1325,0,36,14.33333333,0,27,0,0
1951,0.1,13.74245,100.55307,13.74183,100.55358,1325,1325,1,36,10.85714286,0,27,0,36
1952,9.21,13.74148,100.55397,13.74202,100.55385,1325,1325,0,89,13.65826331,0,32,4,0
1953,67.8,13.7416,100.55507,13.76142,100.49592,1325,1195,113,89,51.24537608,25,32,4,581
1955,8.37,13.7402,100.55575,13.72255,100.52968,1325,1446,24,87,43.15447154,7,22,11,91
1958,0.14,13.74538,100.53565,13.74532,100.53688,1261,1261,0,1,6.363636364,0,1,1,0
1959,5.67,13.74517,100.5371,13.74995,100.57798,1261,1265,23,1,33.17647059,14,1,1,90
1963,21.25,13.74148,100.55625,13.84203,100.56115,1325,706,56,70,33.0974359,6,18,28,172
1972,0.05,13.7397,100.55505,13.74015,100.55515,1325,1325,0,0,18,0,0,9,0
1973,2.11,13.7403,100.55518,13.73748,100.54272,1325,1324,41,0,12.7816092,14,0,9,70
1974,8.45,13.73642,100.54255,13.74295,100.59155,1324,1329,0,21,36.59872611,0,2,1,0
1979,1.12,13.74172,100.55637,13.74287,100.55308,1325,1325,3,20,20.34482759,0,1,8,37
1980,2.68,13.74227,100.55293,13.74165,100.55405,1325,1325,0,34,11.48076923,0,23,6,0
1981,23.4,13.74115,100.55488,13.77815,100.57612,1325,1079,39,34,53.21768707,10,23,6,196
1987,2.87,13.74078,100.5554,13.72557,100.57068,1325,1389,12,40,19.84210526,2,5,11,50
2006,32.72,13.74107,100.55528,13.6941,100.74862,1325,-1,38,8,66.62730627,1,6,9,248
2009,2.06,13.73797,100.5591,13.74253,100.55285,1325,1325,0,19,12.19354839,0,7,2,0
2010,0.01,13.74243,100.55283,13.74232,100.55283,1325,1325,0,19,8,0,7,2,36
2011,0.34,13.74185,100.55348,13.74025,100.5557,1325,1325,0,36,11.46666667,0,0,36,0
2012,16.84,13.74,100.55607,13.77122,100.6351,1325,1147,40,36,36.88215488,7,0,36,144
2024,32.4,13.7419,100.55645,13.6931,100.75213,1325,-1,39,69,55.4611399,5,39,11,254
2078,29.91,13.74253,100.55327,13.693,100.75243,1325,-1,36,128,56.36236934,1,17,4,227
2082,41.99,13.74245,100.55282,13.72093,100.7564,1325,1469,50,85,63.40527578,2,18,9,320
2097,1.18,13.73985,100.5551,13.74127,100.5472,1325,1324,0,8,11.47169811,0,3,2,0
2098,2.98,13.7412,100.54722,13.72265,100.53337,1324,1447,9,8,30.47761194,1,3,2,49
2104,4.59,13.75,100.54068,13.74525,100.58255,1262,1266,7,8,47.06060606,1,0,0,58
2140,5.02,13.7404,100.55595,13.72402,100.53932,1325,1447,16,44,35.21649485,2,6,11,62
2146,32.26,13.74053,100.55615,13.69335,100.75008,1325,-1,46,57,58.2184874,10,43,13,262
2152,1.74,13.74415,100.54763,13.75395,100.54248,1324,1262,7,46,16.57142857,2,10,7,44
2153,2.55,13.754,100.54198,13.74278,100.55302,1262,1325,0,10,24.46875,0,3,2,0
2154,0.24,13.74257,100.55282,13.74283,100.55102,1325,1325,2,10,10.66666667,0,3,2,36
2156,9.59,13.74028,100.55817,13.72257,100.6079,1325,1454,29,53,30.06730769,3,5,19,89
2158,4.58,13.74162,100.55488,13.74687,100.5408,1325,1262,58,26,10.98958333,32,3,5,120
2159,0.33,13.74757,100.54077,13.7499,100.5417,1262,1262,0,3,14.76923077,0,2,3,0
2160,0.34,13.74985,100.54203,13.74948,100.5451,1262,1262,1,3,20,0,2,3,36
2161,1.99,13.74955,100.54595,13.74095,100.5549,1262,1325,0,17,23.0877193,0,1,3,0
2162,5.7,13.7407,100.55505,13.7765,100.57383,1325,1079,25,17,22.2195122,3,1,3,68
2164,4.58,13.74073,100.55522,13.71665,100.5724,1325,1451,17,42,30.1875,6,13,12,68
2171,2.81,13.74005,100.54743,13.7528,100.55012,1324,1263,0,8,30.6031746,0,1,11,0
2173,5.21,13.75332,100.54727,13.76058,100.50805,1262,1196,0,12,37.45833333,0,2,2,0
2176,7.63,13.754,100.52975,13.73947,100.5893,1260,1328,69,18,47.61818182,0,1,0,72
2178,5.61,13.74028,100.55595,13.76205,100.53697,1325,1199,17,139,29.76271186,5,29,7,71
2180,0.32,13.74148,100.55507,13.74062,100.55542,1325,1325,15,13,8.1,15,1,50,66
2181,0.38,13.74045,100.5555,13.73843,100.55828,1325,1325,0,0,24.66666667,0,0,2,0
2182,32.12,13.73823,100.55857,13.69342,100.75012,1325,-1,30,0,73.15789474,2,0,2,245
2190,1.13,13.7401,100.55573,13.74362,100.54662,1325,1324,3,48,24.27272727,0,11,10,37
2191,4.3,13.74338,100.54607,13.73492,100.56382,1324,1326,13,0,32.86746988,5,0,1,64
2195,4.66,13.7402,100.55605,13.74638,100.58468,1325,1266,9,18,33.95744681,1,2,8,58
2199,0.05,13.7405,100.55532,13.74033,100.55573,1325,1325,0,68,5.5,0,4,53,36
2200,0.13,13.74048,100.55575,13.74152,100.55622,1325,1325,0,1,10.57142857,0,0,1,0
2201,0.07,13.74178,100.55643,13.74237,100.55638,1325,1325,1,1,9.333333333,0,0,1,36
2202,1.17,13.74287,100.5564,13.74245,100.55395,1325,1325,0,5,15.42105263,0,0,5,0
2203,0.31,13.74157,100.55488,13.73998,100.55685,1325,1325,3,5,8.823529412,1,0,5,38
2204,3.92,13.7398,100.55725,13.74205,100.5564,1325,1325,0,23,14.74172185,0,9,1,0
2205,39.04,13.74197,100.55637,13.66185,100.71897,1325,-1,60,23,62.72222222,2,9,1,297
2237,7.09,13.74082,100.55568,13.74545,100.6022,1325,1268,25,55,23.44086022,4,23,13,77
2243,8.46,13.7442,100.55328,13.7525,100.49362,1325,1257,37,82,22.07655502,10,37,0,97
2247,0.91,13.7407,100.55633,13.74562,100.55365,1325,1263,6,60,11.73913043,3,7,45,42
2252,0,13.75012,100.5415,13.75012,100.5415,1262,1262,0,0,16,0,0,1,0
